
########################################################################## 
################################ Settings ################################ 
########################################################################## 

Note: Using linear eps. decay. + distance to apple reward.

####### Environment settings ####### : 
screen_size: (600, 600)
snake_block_size: (30, 30)
grid_size: 20
apple_reward: 2.0
death_punishment: -2.0
closer_2_apple_reward: 0.01
longer_from_apple_punishment: -0.01
max_iterations: 600


####### Hyperparameters ####### : 
batch_size: 128
 gamma: 0.99
 initial_epsilon: 0.25
 minimal_epsilon: 0.001
 epsilon_decay_rate: 0.0001
 target_update_frequency: 50
 learning_rate: 1e-05
 memory_size: 1000000
 n_episodes: 6000
 
####### Optimizer ####### : 
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 1e-05
    maximize: False
    weight_decay: 0
)

####### Loss function ####### : 
MSELoss()

####### Network structure #######: 
DeepQNetwork(
  (lin1): Linear(in_features=18, out_features=360, bias=True)
  (lin2): Linear(in_features=360, out_features=180, bias=True)
  (lin3): Linear(in_features=180, out_features=4, bias=True)
  (rectifier1): ReLU()
)

########################################################################## 
################################## DATA ################################## 
########################################################################## 
    steps:              scores:             rewards:             epsilon:
      61.0                  3.0    4.539999999999992               0.2181
     224.0                 13.0   25.530000000000065                0.218
      85.0                  3.0    4.399999999999993  0.21789999999999998
     313.0                 16.0    32.04000000000009               0.2178
     104.0                  5.0    8.849999999999984               0.2177
     334.0                 15.0    29.79000000000007  0.21760000000000002
     586.0                 24.0    49.22999999999986               0.2175
     194.0                  9.0    17.09000000000001  0.21739999999999998
     146.0                  7.0   12.849999999999984               0.2173
     238.0                 13.0   25.830000000000087               0.2172
      47.0                  1.0  0.20000000000000018  0.21710000000000002
     113.0                  4.0    6.759999999999987                0.217
     300.0                  8.0   15.549999999999981  0.21689999999999998
     185.0                 12.0   23.560000000000066               0.2168
      69.0                  3.0    4.419999999999995               0.2167
     237.0                  7.0    13.11999999999998  0.21660000000000001
     299.0                 11.0    21.14000000000003               0.2165
     114.0                  6.0   10.749999999999986  0.21639999999999998
     181.0                  8.0   14.899999999999997               0.2163
     119.0                  3.0   4.6599999999999895               0.2162
      41.0                  2.0   2.3399999999999963  0.21610000000000001
      31.0                  0.0                 -1.9                0.216
     115.0                  5.0    8.639999999999986               0.2159
     284.0                 10.0    19.37000000000004               0.2158
       3.0                  0.0  -1.9999999999999998               0.2157
     108.0                  6.0   10.969999999999983               0.2156
     173.0                  9.0   16.999999999999993               0.2155
     132.0                  7.0   12.729999999999986               0.2154
      17.0                  2.0   2.1599999999999984               0.2153
     142.0                  7.0   12.929999999999982               0.2152
     340.0                 12.0   23.570000000000043               0.2151
     448.0                 11.0   21.590000000000025                0.215
     146.0                  9.0   16.970000000000006               0.2149
     167.0                  8.0   15.139999999999977               0.2148
     155.0                  9.0   17.139999999999986               0.2147
     162.0                  9.0   17.069999999999986               0.2146
      38.0                  0.0  -1.7099999999999997               0.2145
     296.0                  8.0   15.190000000000017               0.2144
      62.0                  5.0    8.509999999999991               0.2143
       0.0                  0.0                -2.01               0.2142
     109.0                  5.0    8.799999999999986               0.2141
      65.0                  2.0   2.0999999999999996                0.214
      74.0                  5.0    8.449999999999992               0.2139
     340.0                  8.0   15.550000000000017               0.2138
      19.0                  1.0  0.07999999999999874               0.2137
     128.0                  8.0   14.889999999999985               0.2136
     149.0                  5.0    8.819999999999984               0.2135
      13.0                  0.0  -1.9599999999999997               0.2134
     320.0                 10.0    19.23000000000001               0.2133
     329.0                 15.0    29.72000000000009               0.2132
     283.0                 13.0   25.780000000000072               0.2131
     145.0                 10.0                18.76                0.213
     196.0                  5.0     8.54999999999999               0.2129
      41.0                  2.0    2.379999999999992               0.2128
     294.0                 13.0    25.49000000000006               0.2127
      94.0                  2.0   2.2499999999999956               0.2126
     232.0                  7.0   12.829999999999986               0.2125
     140.0                  8.0   14.889999999999985               0.2124
     153.0                 11.0   21.040000000000045               0.2123
     342.0                 18.0    36.35000000000008               0.2122
     301.0                  3.0   4.4599999999999955               0.2121
      36.0                  1.0  0.08999999999999986                0.212
     134.0                  8.0   14.890000000000017               0.2119
     122.0                  6.0   10.809999999999986               0.2118
     441.0                  4.0    6.919999999999984               0.2117
     138.0                  4.0     6.56999999999999               0.2116
     223.0                  2.0    2.259999999999997               0.2115
     248.0                  6.0    11.12999999999998               0.2114
     123.0                  3.0   4.5599999999999925               0.2113
      89.0                  4.0    6.599999999999989               0.2112
      41.0                  1.0   0.2799999999999976               0.2111
      50.0                  1.0  0.20999999999999863                0.211
