
########################################################################## 
################################ Settings ################################ 
########################################################################## 

Note: Using Linear eps. decay. + distance to apple reward.

####### Environment settings ####### : 
screen_size: (600, 600)
snake_block_size: (30, 30)
grid_size: 20
apple_reward: 2.0
death_punishment: -2.0
closer_2_apple_reward: 0.0005
longer_from_apple_punishment: -0.0005
max_iterations: 2000


####### Hyperparameters ####### : 
batch_size: 128
 gamma: 0.99
 initial_epsilon: 0.5
 minimal_epsilon: 0.0
 epsilon_decay_rate: 0.0011
 target_update_frequency: 10
 learning_rate: 0.0001
 memory_size: 1000000
 n_episodes: 900
 
####### Optimizer ####### : 
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0
)

####### Loss function ####### : 
MSELoss()

####### Network structure #######: 
DeepQNetwork(
  (lin1): Linear(in_features=18, out_features=540, bias=True)
     467.0                 31.0    60.19100000000027                  0.0
    1024.0                 45.0    88.31250000000081                  0.0
     461.0                 27.0   52.200000000000365                  0.0
    1605.0                 48.0    94.33000000000098                  0.0
    2154.0                 61.0    120.3845000000013                  0.0
     635.0                 33.0    64.22000000000051                  0.0
     573.0                 32.0    62.21400000000047                  0.0
    2202.0                 60.0    118.3595000000011                  0.0
    1246.0                 46.0     90.2775000000008                  0.0
    1789.0                 53.0   104.31300000000093                  0.0
    1540.0                 56.0   110.41850000000125                  0.0
    1260.0                 51.0   100.32650000000099                  0.0
     983.0                 46.0    90.31700000000083                  0.0
     335.0                 20.0    38.15400000000002                  0.0
     980.0                 45.0    88.31550000000085                  0.0
    1288.0                 46.0    90.29550000000091                  0.0
     681.0                 39.0    76.24500000000049                  0.0
    1205.0                 61.0   120.41400000000144                  0.0
    1799.0                 65.0   128.41100000000117                  0.0
    1205.0                 51.0   100.35800000000113                  0.0
    1212.0                 47.0      92.309500000001                  0.0
    1277.0                 56.0   110.36600000000121                  0.0
    1238.0                 51.0     100.332500000001                  0.0
     169.0                 14.0   26.069999999999926                  0.0
    1313.0                 46.0    90.34200000000091                  0.0
     253.0                 18.0   34.111999999999995                  0.0
    1685.0                 58.0   114.41100000000131                  0.0
    1265.0                 49.0    96.34200000000101                  0.0
    1768.0                 54.0   106.36150000000116                  0.0
    1379.0                 53.0   104.33000000000104                  0.0
     800.0                 39.0     76.2585000000006                  0.0
     984.0                 40.0    78.28750000000073                  0.0
    1523.0                 51.0   100.31100000000086                  0.0
     916.0                 38.0    74.29750000000062                  0.0
    1185.0                 48.0    94.31600000000094                  0.0
    1587.0                 46.0    90.36700000000096                  0.0
     576.0                 36.0     70.2185000000005                  0.0
     997.0                 43.0    84.28700000000086                  0.0
     373.0                 25.0    48.17000000000021                  0.0
    1680.0                 56.0   110.40250000000123                  0.0
    1810.0                 64.0   126.43150000000126                  0.0
     870.0                 40.0    78.27850000000063                  0.0
    1308.0                 54.0   106.41150000000138                  0.0
    1098.0                 45.0    88.33550000000096                  0.0
    1159.0                 47.0    92.32600000000087                  0.0
    2080.0                 68.0   134.46950000000064                  0.0
    1289.0                 46.0    90.34200000000084                  0.0
    1415.0                 61.0   120.43200000000138                  0.0
     295.0                 18.0    34.13300000000006                  0.0
    1460.0                 54.0   106.41550000000124                  0.0
     393.0                 23.0   44.180000000000135                  0.0
    1244.0                 57.0   112.36850000000116                  0.0
    1098.0                 48.0     94.3125000000009                  0.0
     891.0                 42.0    82.29200000000088                  0.0
     802.0                 38.0    74.30950000000077                  0.0
     298.0                 21.0    40.13150000000011                  0.0
     644.0                 34.0     66.2165000000004                  0.0
     668.0                 36.0    70.26550000000069                  0.0
     583.0                 31.0     60.2180000000004                  0.0
    1865.0                 65.0   128.41300000000132                  0.0
     829.0                 38.0    74.31200000000074                  0.0
     511.0                 29.0     56.1810000000003                  0.0
    1309.0                 53.0   104.36400000000103                  0.0
     451.0                 24.0    46.16200000000013                  0.0
     985.0                 46.0    90.27100000000081                  0.0
     989.0                 48.0    94.32800000000101                  0.0
      87.0                  5.0    8.041000000000013                  0.0
     424.0                 27.0    52.18450000000021                  0.0
     780.0                 33.0    64.26750000000044                  0.0
     608.0                 36.0    70.23550000000056                  0.0
    1278.0                 57.0    112.3925000000013                  0.0
    1352.0                 51.0   100.35450000000104                  0.0
    1141.0                 45.0    88.29200000000061                  0.0
     552.0                 28.0    54.18050000000028                  0.0
     673.0                 36.0    70.23000000000049                  0.0
    1440.0                 56.0   110.38150000000115                  0.0
    1816.0                 65.0     128.421500000001                  0.0
    1257.0                 54.0   106.36500000000115                  0.0
    2265.0                 73.0   144.48100000000045                  0.0
    2186.0                 65.0   128.44150000000135                  0.0
    1487.0                 53.0    104.3750000000011                  0.0
    1293.0                 51.0   100.36400000000107                  0.0
    1072.0                 51.0   100.29350000000103                  0.0
    1480.0                 57.0   112.41850000000123                  0.0
    1370.0                 52.0   102.36650000000098                  0.0
     606.0                 38.0    74.22650000000051                  0.0
     791.0                 41.0    80.29800000000083                  0.0
    1809.0                 58.0   114.39200000000115                  0.0
    1330.0                 57.0   112.36650000000112                  0.0
    1389.0                 53.0   104.37800000000111                  0.0
    1120.0                 55.0   108.33950000000111                  0.0
    1904.0                 68.0   134.46550000000082                  0.0
    1773.0                 56.0   110.35200000000118                  0.0
    1794.0                 65.0   128.44750000000144                  0.0
     441.0                 26.0   50.190000000000225                  0.0
    1131.0                 50.0    98.33600000000101                  0.0
    1060.0                 48.0    94.35050000000103                  0.0
     330.0                 22.0    42.13450000000008                  0.0
    1089.0                 53.0   104.40700000000135                  0.0
    2181.0                 57.0   112.35400000000112                  0.0
    1446.0                 51.0   100.34350000000109                  0.0
    2304.0                 70.0   138.49550000000102                  0.0
    2051.0                 65.0   128.41900000000123                  0.0
    1002.0                 52.0    102.3535000000011                  0.0
    2572.0                 79.0   156.51049999999918                  0.0
    1817.0                 62.0   122.42900000000134                  0.0
    1355.0                 62.0   122.40600000000138                  0.0
     829.0                 45.0    88.30200000000083                  0.0
     871.0                 40.0     78.3170000000008                  0.0
     729.0                 33.0    64.24900000000041                  0.0
    1075.0                 52.0   102.36900000000118                  0.0
     530.0                 36.0    70.20450000000055                  0.0
    2320.0                 77.0   152.53149999999926                  0.0
    1500.0                 60.0   118.43250000000135                  0.0
    1278.0                 53.0   104.32650000000092                  0.0
    1588.0                 56.0   110.34450000000118                  0.0
    1497.0                 59.0    116.4380000000015                  0.0
    1379.0                 51.0   100.30800000000097                  0.0
    1651.0                 57.0    112.4080000000012                  0.0
    1603.0                 65.0    128.4000000000011                  0.0
    1310.0                 52.0   102.41550000000126                  0.0
     947.0                 50.0    98.33400000000105                  0.0
    1533.0                 55.0    108.3870000000013                  0.0
     575.0                 35.0    68.21900000000052                  0.0
     486.0                 31.0    60.20550000000036                  0.0
    1918.0                 64.0    126.4555000000016                  0.0
     519.0                 31.0    60.21000000000036                  0.0
    1504.0                 60.0   118.38250000000126                  0.0
    1431.0                 49.0    96.32100000000096                  0.0
    1808.0                 57.0   112.38950000000125                  0.0
    2095.0                 70.0    138.5020000000005                  0.0
    1333.0                 53.0   104.34200000000112                  0.0
     695.0                 38.0    74.27700000000065                  0.0
    1337.0                 54.0   106.30900000000095                  0.0
    1172.0                 53.0   104.35350000000096                  0.0
     832.0                 50.0    98.33850000000089                  0.0
    1122.0                 50.0    98.32950000000099                  0.0
    1586.0                 61.0   120.34450000000118                  0.0
    1071.0                 49.0    96.32100000000091                  0.0
    1616.0                 65.0   128.44350000000134                  0.0
     729.0                 41.0    80.23800000000067                  0.0
     417.0                 24.0   46.187000000000204                  0.0
    1128.0                 55.0   108.36650000000111                  0.0
     818.0                 42.0    82.30350000000084                  0.0
    1072.0                 51.0   100.34550000000105                  0.0
     502.0                 28.0    54.18950000000033                  0.0
    2232.0                 72.0   142.52850000000035                  0.0
    1083.0                 49.0    96.36200000000096                  0.0
     986.0                 47.0    92.30750000000077                  0.0
     684.0                 36.0    70.24150000000053                  0.0
    1208.0                 53.0   104.38750000000115                  0.0
    1373.0                 62.0   122.39100000000124                  0.0
     958.0                 42.0     82.3005000000009                  0.0
     497.0                 34.0    66.19900000000044                  0.0
    1299.0                 61.0   120.37900000000137                  0.0
    1285.0                 56.0   110.36300000000112                  0.0
     896.0                 45.0    88.29350000000082                  0.0
    1120.0                 51.0   100.35050000000116                  0.0
    1755.0                 67.0     132.424000000001                  0.0
    1698.0                 63.0   124.47050000000159                  0.0
    1903.0                 76.0   150.52800000000008                  0.0
    1472.0                 63.0   124.43050000000143                  0.0
    1172.0                 52.0    102.2815000000009                  0.0
     571.0                 36.0    70.21800000000052                  0.0
    1154.0                 58.0   114.36950000000105                  0.0
    1124.0                 56.0   110.33050000000098                  0.0
     941.0                 48.0    94.32500000000103                  0.0
    1760.0                 64.0   126.36350000000134                  0.0
    1494.0                 59.0   116.35950000000122                  0.0
     927.0                 38.0    74.28200000000072                  0.0
     812.0                 47.0    92.28350000000064                  0.0
    1070.0                 54.0   106.35550000000109                  0.0
    1317.0                 62.0   122.40000000000123                  0.0
    1624.0                 72.0   142.45449999999968                  0.0
    1292.0                 59.0   116.38750000000121                  0.0
    1043.0                 57.0   112.32900000000096                  0.0
    1383.0                 52.0    102.3520000000012                  0.0
    1107.0                 59.0   116.40700000000123                  0.0
    1741.0                 67.0   132.45900000000088                  0.0
    1191.0                 54.0   106.38800000000118                  0.0
     599.0                 34.0     66.2070000000004                  0.0
    1844.0                 68.0   134.45450000000088                  0.0
    1427.0                 62.0    122.4050000000014                  0.0
    1569.0                 67.0    132.4420000000007                  0.0
     334.0                 18.0     34.1474999999999                  0.0
     772.0                 43.0    84.26850000000081                  0.0
     510.0                 33.0    64.23150000000057                  0.0
    1351.0                 60.0   118.37300000000121                  0.0
    1297.0                 56.0    110.3970000000012                  0.0
    1494.0                 67.0    132.4075000000008                  0.0
    1681.0                 64.0   126.45700000000163                  0.0
    1069.0                 49.0    96.29400000000092                  0.0
    1848.0                 65.0    128.4695000000014                  0.0
    1614.0                 67.0    132.4405000000007                  0.0
    1320.0                 51.0   100.35850000000106                  0.0
    1599.0                 64.0   126.48100000000183                  0.0
     742.0                 42.0     82.2705000000007                  0.0
    1571.0                 62.0   122.39100000000123                  0.0
     617.0                 39.0    76.25900000000073                  0.0
    1373.0                 65.0   128.47800000000117                  0.0
     710.0                 37.0     72.2405000000005                  0.0
    1198.0                 60.0   118.39850000000123                  0.0
     785.0                 48.0    94.29200000000085                  0.0
     950.0                 44.0     86.3095000000008                  0.0
    1216.0                 58.0    114.4065000000013                  0.0
     502.0                 32.0    62.20450000000048                  0.0
    1544.0                 57.0   112.42350000000127                  0.0
     921.0                 47.0    92.29600000000076                  0.0
     887.0                 49.0    96.30800000000097                  0.0
     489.0                 31.0   60.219000000000484                  0.0
     939.0                 47.0    92.34400000000082                  0.0
    1409.0                 55.0   108.42200000000139                  0.0
     744.0                 41.0    80.28550000000082                  0.0
    1412.0                 61.0   120.39650000000131                  0.0
     802.0                 39.0    76.28950000000079                  0.0
     618.0                 35.0    68.25750000000068                  0.0
    1156.0                 55.0   108.35050000000112                  0.0
    1295.0                 54.0   106.34300000000101                  0.0
     798.0                 39.0    76.24950000000057                  0.0
     936.0                 48.0    94.36550000000096                  0.0
     838.0                 40.0    78.27950000000064                  0.0
     292.0                 19.0    36.13450000000007                  0.0
    1619.0                 59.0   116.38900000000126                  0.0
     249.0                 15.0   28.111999999999913                  0.0
    1765.0                 70.0   138.47700000000074                  0.0
    1574.0                 72.0   142.46150000000029                  0.0
    1162.0                 54.0   106.35350000000112                  0.0
    1038.0                 51.0   100.35250000000119                  0.0
    1331.0                 60.0   118.38200000000118                  0.0
     664.0                 38.0    74.25250000000055                  0.0
    1327.0                 59.0   116.37100000000123                  0.0
    1450.0                 62.0   122.39550000000132                  0.0
     708.0                 38.0    74.26050000000063                  0.0
    1702.0                 71.0   140.49150000000108                  0.0
    1517.0                 65.0    128.4740000000015                  0.0
    1234.0                 68.0   134.47350000000088                  0.0
     882.0                 46.0    90.31050000000077                  0.0
     936.0                 55.0   108.34850000000098                  0.0
    1109.0                 51.0   100.34600000000104                  0.0
     895.0                 49.0     96.3730000000012                  0.0
    1156.0                 61.0   120.40150000000132                  0.0
     661.0                 31.0    60.23300000000051                  0.0
     621.0                 37.0     72.2120000000005                  0.0
     643.0                 36.0     70.2470000000004                  0.0
    1612.0                 68.0   134.46050000000108                  0.0
    1553.0                 60.0   118.41900000000129                  0.0
    1516.0                 70.0    138.4645000000002                  0.0
     910.0                 40.0    78.26550000000063                  0.0
    1060.0                 45.0    88.33450000000087                  0.0
    1069.0                 52.0   102.35200000000097                  0.0
    1088.0                 50.0    98.38750000000114                  0.0
    1012.0                 50.0    98.36050000000108                  0.0
     471.0                 30.0    58.21800000000038                  0.0
     965.0                 46.0    90.33000000000094                  0.0
     769.0                 46.0     90.2940000000008                  0.0
     222.0                 15.0   28.103499999999926                  0.0
    1608.0                 58.0    114.4145000000013                  0.0
     929.0                 49.0    96.30800000000075                  0.0
     657.0                 39.0    76.27500000000056                  0.0
    1053.0                 48.0    94.32900000000097                  0.0
     714.0                 35.0     68.2775000000007                  0.0
     935.0                 47.0    92.33000000000087                  0.0
     906.0                 50.0    98.32350000000095                  0.0
    1716.0                 69.0    136.4675000000005                  0.0
    1236.0                 55.0   108.40950000000136                  0.0
     635.0                 38.0    74.26800000000064                  0.0
    1099.0                 50.0    98.34500000000112                  0.0
     521.0                 33.0     64.2200000000005                  0.0
    1580.0                 68.0    134.5135000000012                  0.0
     466.0                 33.0    64.20550000000038                  0.0
     453.0                 30.0    58.18800000000036                  0.0
    1067.0                 49.0    96.28700000000082                  0.0
     983.0                 48.0     94.3020000000008                  0.0
     525.0                 30.0    58.19900000000038                  0.0
     959.0                 47.0     92.3150000000008                  0.0
     787.0                 41.0     80.2450000000007                  0.0
    1617.0                 64.0   126.45100000000151                  0.0
    1411.0                 70.0   138.48500000000053                  0.0
    1684.0                 67.0   132.47650000000127                  0.0
     681.0                 44.0    86.26400000000075                  0.0
    1755.0                 74.0              146.537                  0.0
    1455.0                 62.0   122.48700000000169                  0.0
    1319.0                 63.0    124.4080000000013                  0.0
    1104.0                 59.0   116.40350000000132                  0.0
    1097.0                 52.0   102.34200000000104                  0.0
     948.0                 45.0    88.32750000000097                  0.0
     777.0                 44.0     86.2750000000007                  0.0
     449.0                 25.0    48.18800000000015                  0.0
     885.0                 52.0   102.33000000000105                  0.0
    1344.0                 64.0    126.4835000000018                  0.0
     643.0                 38.0    74.28500000000074                  0.0
     545.0                 30.0    58.21100000000028                  0.0
    1118.0                 53.0   104.35150000000094                  0.0
     872.0                 49.0    96.32250000000107                  0.0
    1724.0                 73.0   144.49849999999947                  0.0
    1186.0                 65.0   128.42950000000147                  0.0
    1463.0                 65.0    128.4480000000015                  0.0
    1153.0                 49.0    96.36600000000102                  0.0
    1194.0                 58.0   114.39050000000115                  0.0
    1977.0                 76.0    150.4709999999995                  0.0
    1243.0                 57.0   112.46600000000153                  0.0
    1318.0                 54.0   106.39450000000126                  0.0
    1471.0                 69.0   136.43900000000068                  0.0
    1325.0                 57.0   112.36100000000111                  0.0
     782.0                 47.0    92.30950000000091                  0.0
    1142.0                 59.0   116.38250000000122                  0.0
     642.0                 38.0    74.26550000000067                  0.0
     432.0                 26.0    50.17650000000026                  0.0
     773.0                 40.0    78.30900000000078                  0.0
    1187.0                 55.0    108.3600000000011                  0.0
    1745.0                 72.0   142.53000000000017                  0.0
    1344.0                 63.0   124.45850000000142                  0.0
    1461.0                 72.0   142.48599999999948                  0.0
     941.0                 48.0    94.31500000000086                  0.0
    1414.0                 64.0   126.41150000000123                  0.0
     460.0                 27.0   52.179500000000424                  0.0
    1164.0                 62.0   122.43950000000137                  0.0
     893.0                 51.0   100.31400000000093                  0.0
    1700.0                 68.0   134.47550000000123                  0.0
    1110.0                 59.0   116.36850000000123                  0.0
    1192.0                 54.0   106.32850000000091                  0.0
    2124.0                 81.0   160.51149999999893                  0.0
    1026.0                 49.0    96.35450000000111                  0.0
    1260.0                 62.0   122.41550000000142                  0.0
     904.0                 45.0    88.27550000000076                  0.0
    1250.0                 62.0   122.40150000000143                  0.0
    2705.0                 92.0   182.60699999999616                  0.0
     890.0                 50.0    98.30850000000088                  0.0
    1859.0                 78.0    154.5889999999997                  0.0
    1462.0                 68.0   134.42650000000066                  0.0
    1049.0                 53.0   104.34200000000112                  0.0
    1230.0                 60.0   118.43950000000133                  0.0
    1700.0                 72.0    142.5214999999999                  0.0
    1499.0                 61.0   120.40700000000136                  0.0
    1074.0                 53.0   104.32450000000081                  0.0
    1259.0                 61.0   120.32400000000112                  0.0
    1009.0                 52.0   102.35800000000097                  0.0
    1305.0                 58.0   114.43600000000143                  0.0
